GEOID,year,sale_amt,home_size,yr_blt,price_sf
13063040204,2021,90000.0,672.0,1956.0,133.92857142857142
13063040204,2022,255900.0,2060.0,1968.0,124.22330097087378
13063040204,2021,180200.0,2164.0,2007.0,83.27171903881701
13063040204,2020,163000.0,2128.0,2008.0,76.59774436090225
13063040204,2023,207955.0,1768.0,2018.0,117.62160633484164
13063040204,2020,181000.0,2200.0,2007.0,82.27272727272727
13063040204,2022,245000.0,1872.0,1993.0,130.8760683760684
13063040204,2021,90000.0,1251.0,1952.0,71.94244604316546
13063040204,2023,110000.0,865.0,1947.0,127.16763005780346
13063040204,2020,142500.0,1802.0,1998.0,79.0788013318535
13063040204,2022,311000.0,2128.0,2008.0,146.14661654135338
13063040204,2020,189000.0,3099.0,1988.0,60.98741529525653
13063040204,2022,361444.0,1982.0,1998.0,182.3632694248234
13063040204,2022,256667.0,2024.0,1984.0,126.81175889328064
13063040204,2020,90000.0,1276.0,1999.0,70.53291536050156
13063040204,2021,170000.0,2208.0,1967.0,76.9927536231884
13063040204,2021,197500.0,1618.0,1999.0,122.06427688504328
13063040204,2023,263000.0,1356.0,2000.0,193.952802359882
13063040204,2022,251000.0,1516.0,2000.0,165.56728232189974
13063040204,2023,325000.0,2313.0,1972.0,140.5101599654129
13063040204,2020,270000.0,3024.0,2017.0,89.28571428571429
13063040204,2021,300000.0,2099.0,2018.0,142.92520247737016
13063040204,2022,256940.0,2099.0,2018.0,122.41067174845163
13063040204,2020,175000.0,2012.0,1999.0,86.97813121272365
13063040204,2021,300000.0,2335.0,2018.0,128.4796573875803
13063040204,2023,327000.0,1801.0,2016.0,181.5657967795669
13063040204,2022,400000.0,3072.0,2017.0,130.20833333333334
13063040204,2020,153777.0,1406.0,1999.0,109.3719772403983
13063040204,2020,119000.0,1434.0,1999.0,82.98465829846583
13063040204,2021,144000.0,1737.0,1956.0,82.90155440414507
13063040204,2021,109000.0,752.0,1955.0,144.9468085106383
13063040204,2022,233300.0,1920.0,1990.0,136.8671875
13063040204,2020,170000.0,1772.0,1990.0,95.93679458239278
13063040204,2022,215576.0,1716.0,1999.0,125.62703962703962
13063040204,2022,115000.0,1120.0,1985.0,102.67857142857144
13063040204,2021,120000.0,1775.0,1970.0,71.09859154929578
13063040204,2023,166800.0,1008.0,1964.0,165.47619047619048
13063040204,2021,251755.0,2580.0,2019.0,97.57945736434108
13063040204,2021,209000.0,3184.0,1986.0,65.64070351758794
13063040204,2022,356000.0,2113.0,2017.0,168.48083293894936
13063040204,2022,62000.0,2610.0,1999.0,23.754789272030653
13063040204,2021,230000.0,1923.0,2007.0,119.60478419136766
13063040204,2022,270000.0,2032.0,2007.0,132.8740157480315
13063040204,2020,175000.0,1947.0,2007.0,102.7221366204417
13063040204,2020,177000.0,2006.0,2007.0,88.23529411764706
13063040204,2021,214500.0,2006.0,2007.0,120.40727816550348
13063040204,2021,240000.0,1854.0,2007.0,129.44983818770226
13063040204,2023,270000.0,2006.0,2007.0,134.5962113659023
13063040204,2020,179900.0,2174.0,2007.0,82.7506899724011
13063040204,2022,250000.0,1406.0,1999.0,177.8093883357041
13063040204,2023,199490.0,1708.0,1999.0,116.79742388758784
13063040204,2020,184000.0,2163.0,2006.0,85.0670365233472
13063040204,2021,290000.0,2091.0,2008.0,138.68962219033955
13063040204,2022,104000.0,1184.0,1985.0,87.83783783783784
13063040204,2022,145000.0,1184.0,1985.0,122.4662162162162
13063040204,2023,235000.0,1600.0,1991.0,146.875
13063040204,2022,281000.0,1510.0,1964.0,186.09271523178808
13063040204,2022,195000.0,1103.0,1964.0,176.79057116953763
13063040204,2021,250000.0,2022.0,1998.0,123.63996043521266
13063040204,2022,400000.0,2992.0,2016.0,133.6898395721925
13063040204,2020,189000.0,2202.0,2006.0,85.83106267029973
13063040204,2020,144000.0,1387.0,1998.0,103.82119682768564
13063040204,2023,340000.0,2024.0,1986.0,167.98418972332016
13063040204,2021,215000.0,2024.0,1986.0,106.22529644268776
13063040204,2023,325000.0,2024.0,1985.0,160.57312252964428
13063040204,2021,210000.0,1516.0,2000.0,138.52242744063324
13063040204,2022,150000.0,1639.0,1968.0,91.51921903599757
13063040204,2020,206000.0,2113.0,2018.0,97.49171793658306
13063040204,2022,262900.0,2202.0,2006.0,139.60036330608537
13063040204,2023,236600.0,2059.0,2006.0,149.34434191355027
13063040204,2022,327100.0,1927.0,2018.0,169.7457187337831
13063040204,2021,284900.0,1938.0,2018.0,147.00722394220847
13063040204,2021,270000.0,1801.0,2017.0,149.91671293725707
13063040204,2021,315000.0,2099.0,2017.0,150.0714626012387
13063040204,2023,300000.0,1574.0,2018.0,190.59720457433292
13063040204,2022,324000.0,1938.0,2018.0,167.1826625386997
13063040204,2021,195000.0,2185.0,2006.0,89.24485125858124
13063040204,2022,300000.0,1988.0,1985.0,150.90543259557344
13063040204,2021,234160.0,2408.0,1985.0,97.24252491694352
13063040204,2023,300000.0,2388.0,1985.0,125.6281407035176
13063040204,2023,329900.0,2024.0,1986.0,162.99407114624506
13063040204,2021,321000.0,1927.0,2018.0,166.58017644006227
13063040204,2023,340000.0,2148.0,2017.0,158.28677839851025
13063040204,2021,248000.0,1768.0,2016.0,140.2714932126697
13063040204,2020,130000.0,2244.0,2007.0,73.97504456327985
13063040204,2022,367400.0,2498.0,2017.0,147.07766212970375
13063040204,2023,299900.0,1792.0,2016.0,167.35491071428572
13063040204,2022,351500.0,1768.0,2016.0,198.81221719457017
13063040204,2021,265000.0,1780.0,2016.0,148.87640449438203
13063040204,2020,202000.0,1768.0,2016.0,192.30769230769232
13063040204,2021,250600.0,2708.0,2018.0,144.7562776957164
13063040204,2022,335000.0,1938.0,2018.0,172.85861713106294
13063040204,2021,300000.0,2099.0,2017.0,142.92520247737016
